id,key,value,type
3434944700,street,Pinnauring,addr
3434944700,entrance,main,regular
3435691640,amenity,post_box,regular
3435691640,check_date,2019-11-24,regular
3435691640,collection_times,Mo-Fr 17:45; Sa 13:30,regular
3435691640,drive_through,no,regular
3435691640,operator,Deutsche Post,regular
3435691640,ref,"Eichstraße, 25536 Elmshorn",regular
3435691641,amenity,vending_machine,regular
3435691641,vending,sweets,regular
3436957820,city,Tornesch,addr
3436957820,housenumber,1,addr
3436957820,postcode,25436,addr
3436957820,street,Anne-Frank-Weg,addr
3436957820,entrance,main,regular
3436957821,city,Tornesch,addr
3436957821,housenumber,11,addr
3436957821,postcode,25436,addr
3436957821,street,Anne-Frank-Weg,addr
3436957821,entrance,main,regular
3436957822,city,Tornesch,addr
3436957822,housenumber,15,addr
3436957822,postcode,25436,addr
3436957822,street,Anne-Frank-Weg,addr
3436957822,entrance,main,regular
3436957823,city,Tornesch,addr
3436957823,housenumber,17,addr
3436957823,postcode,25436,addr
3436957823,street,Anne-Frank-Weg,addr
3436957823,entrance,main,regular
3436957824,city,Tornesch,addr
3436957824,housenumber,18,addr
3436957824,postcode,25436,addr
3436957824,street,Anne-Frank-Weg,addr
3436957824,entrance,main,regular
3436957825,city,Tornesch,addr
3436957825,housenumber,19,addr
3436957825,postcode,25436,addr
3436957825,street,Anne-Frank-Weg,addr
3436957825,entrance,main,regular
3436957826,city,Tornesch,addr
3436957826,housenumber,20,addr
3436957826,postcode,25436,addr
3436957826,street,Anne-Frank-Weg,addr
3436957826,entrance,main,regular
3436957827,city,Tornesch,addr
3436957827,housenumber,22,addr
3436957827,postcode,25436,addr
3436957827,street,Anne-Frank-Weg,addr
3436957827,entrance,main,regular
3436957828,city,Tornesch,addr
3436957828,housenumber,24,addr
3436957828,postcode,25436,addr
3436957828,street,Anne-Frank-Weg,addr
3436957828,entrance,main,regular
3436957829,city,Tornesch,addr
3436957829,housenumber,26,addr
3436957829,postcode,25436,addr
3436957829,street,Anne-Frank-Weg,addr
3436957829,entrance,main,regular
3436957830,city,Tornesch,addr
3436957830,housenumber,28,addr
3436957830,postcode,25436,addr
3436957830,street,Anne-Frank-Weg,addr
3436957830,entrance,main,regular
3436957831,city,Tornesch,addr
3436957831,housenumber,3,addr
3436957831,postcode,25436,addr
3436957831,street,Anne-Frank-Weg,addr
3436957831,entrance,main,regular
3436957832,city,Tornesch,addr
3436957832,housenumber,5,addr
3436957832,postcode,25436,addr
3436957832,street,Anne-Frank-Weg,addr
3436957832,entrance,main,regular
3436957833,city,Tornesch,addr
3436957833,housenumber,7,addr
3436957833,postcode,25436,addr
3436957833,street,Anne-Frank-Weg,addr
3436957833,entrance,main,regular
3436957834,city,Tornesch,addr
3436957834,housenumber,9,addr
3436957834,postcode,25436,addr
3436957834,street,Anne-Frank-Weg,addr
3436957834,entrance,main,regular
3438105824,highway,turning_circle,regular
3438941729,highway,turning_circle,regular
3438955396,city,Tornesch,addr
3438955396,housenumber,1,addr
3438955396,postcode,25436,addr
3438955396,street,Louise-Schroeder-Ring,addr
3438955396,entrance,main,regular
3438955397,city,Tornesch,addr
3438955397,housenumber,11,addr
3438955397,postcode,25436,addr
3438955397,street,Louise-Schroeder-Ring,addr
3438955397,entrance,main,regular
3438955398,city,Tornesch,addr
3438955398,housenumber,13,addr
3438955398,postcode,25436,addr
3438955398,street,Louise-Schroeder-Ring,addr
3438955398,entrance,main,regular
3438955399,city,Tornesch,addr
3438955399,housenumber,15,addr
3438955399,postcode,25436,addr
3438955399,street,Louise-Schroeder-Ring,addr
3438955399,entrance,main,regular
3438955400,city,Tornesch,addr
3438955400,housenumber,1c,addr
3438955400,postcode,25436,addr
3438955400,street,Louise-Schroeder-Ring,addr
3438955400,entrance,main,regular
3438955401,city,Tornesch,addr
3438955401,housenumber,1d,addr
3438955401,postcode,25436,addr
3438955401,street,Louise-Schroeder-Ring,addr
3438955401,entrance,main,regular
3438955402,city,Tornesch,addr
3438955402,housenumber,1e,addr
3438955402,postcode,25436,addr
3438955402,street,Louise-Schroeder-Ring,addr
3438955402,entrance,main,regular
3438955403,city,Tornesch,addr
3438955403,housenumber,3,addr
3438955403,postcode,25436,addr
3438955403,street,Louise-Schroeder-Ring,addr
3438955403,entrance,main,regular
3438955404,city,Tornesch,addr
3438955404,housenumber,35,addr
3438955404,postcode,25436,addr
3438955404,street,Pinnauring,addr
3438955404,entrance,main,regular
3438955405,city,Tornesch,addr
3438955405,housenumber,37,addr
3438955405,postcode,25436,addr
3438955405,street,Pinnauring,addr
3438955405,entrance,main,regular
3438955406,city,Tornesch,addr
3438955406,housenumber,39,addr
3438955406,postcode,25436,addr
3438955406,street,Pinnauring,addr
3438955406,entrance,main,regular
3438955407,city,Tornesch,addr
3438955407,housenumber,41,addr
3438955407,postcode,25436,addr
3438955407,street,Pinnauring,addr
3438955407,entrance,main,regular
3438955408,city,Tornesch,addr
3438955408,housenumber,43,addr
3438955408,postcode,25436,addr
3438955408,street,Pinnauring,addr
3438955408,entrance,main,regular
3438955409,city,Tornesch,addr
3438955409,housenumber,45,addr
3438955409,postcode,25436,addr
3438955409,street,Pinnauring,addr
3438955409,entrance,main,regular
3438955410,city,Tornesch,addr
3438955410,housenumber,47,addr
3438955410,postcode,25436,addr
3438955410,street,Pinnauring,addr
3438955410,entrance,main,regular
3438955411,city,Tornesch,addr
3438955411,housenumber,49,addr
3438955411,postcode,25436,addr
3438955411,street,Pinnauring,addr
3438955411,entrance,main,regular
3438955412,city,Tornesch,addr
3438955412,housenumber,5,addr
3438955412,postcode,25436,addr
3438955412,street,Louise-Schroeder-Ring,addr
3438955412,entrance,main,regular
3438955413,city,Tornesch,addr
3438955413,housenumber,51,addr
3438955413,postcode,25436,addr
3438955413,street,Pinnauring,addr
3438955413,entrance,main,regular
3438955414,city,Tornesch,addr
3438955414,housenumber,53,addr
3438955414,postcode,25436,addr
3438955414,street,Pinnauring,addr
3438955414,entrance,main,regular
3438955415,city,Tornesch,addr
3438955415,housenumber,7,addr
3438955415,postcode,25436,addr
3438955415,street,Louise-Schroeder-Ring,addr
3438955415,entrance,main,regular
3438955416,city,Tornesch,addr
3438955416,housenumber,9,addr
3438955416,postcode,25436,addr
3438955416,street,Louise-Schroeder-Ring,addr
3438955416,entrance,main,regular
3438955505,barrier,cycle_barrier,regular
3438955505,bicycle,yes,regular
3438955505,foot,yes,regular
3439349281,housenumber,3,addr
3439349281,street,Bilsbekbogen,addr
3439350284,housenumber,51,addr
3439350284,street,Bilsbekbogen,addr
3439404165,barrier,lift_gate,regular
3439404174,highway,turning_loop,regular
3439404175,barrier,lift_gate,regular
3439405393,barrier,lift_gate,regular
3439405394,barrier,lift_gate,regular
3439478424,name,Dreieck,regular
3439478424,place,neighbourhood,regular
3439859035,amenity,bicycle_parking,regular
3440050278,city,Barmstedt,addr
3440050278,country,DE,addr
3440050278,housenumber,13,addr
3440050278,postcode,25355,addr
3440050278,street,Kleine Gärtnerstraße,addr
3440050281,city,Barmstedt,addr
3440050281,country,DE,addr
3440050281,housenumber,15,addr
3440050281,postcode,25355,addr
3440050281,street,Kleine Gärtnerstraße,addr
3440050314,city,Barmstedt,addr
3440050314,country,DE,addr
3440050314,housenumber,30,addr
3440050314,postcode,25355,addr
3440050314,street,Große Gärtnerstraße,addr
3440050314,building,yes,regular
3440050328,city,Barmstedt,addr
3440050328,country,DE,addr
3440050328,housenumber,38,addr
3440050328,postcode,25355,addr
3440050328,street,Moltkestraße,addr
3440050329,city,Barmstedt,addr
3440050329,country,DE,addr
3440050329,housenumber,39,addr
3440050329,postcode,25355,addr
3440050329,street,Düsterlohe,addr
3440050333,city,Barmstedt,addr
3440050333,country,DE,addr
3440050333,housenumber,40,addr
3440050333,postcode,25355,addr
3440050333,street,Moltkestraße,addr
3440050349,city,Barmstedt,addr
3440050349,country,DE,addr
3440050349,housenumber,6,addr
3440050349,postcode,25355,addr
3440050349,street,Kleine Gärtnerstraße,addr
3440050793,entrance,yes,regular
3440063046,highway,turning_circle,regular
3440063066,bus,yes,regular
3440063066,name,Kaltenweide (Mitte),regular
3440063066,public_transport,stop_position,regular
3440072396,highway,turning_circle,regular
3440072405,highway,turning_circle,regular
3440072800,city,Barmstedt,addr
3440072800,country,DE,addr
3440072800,housenumber,16,addr
3440072800,postcode,25355,addr
3440072800,street,Mittelweg,addr
3440072800,entrance,main,regular
3440072801,city,Barmstedt,addr
3440072801,country,DE,addr
3440072801,housenumber,14,addr
3440072801,postcode,25355,addr
3440072801,street,Mittelweg,addr
3440072801,entrance,main,regular
3440072803,city,Barmstedt,addr
3440072803,country,DE,addr
3440072803,housenumber,7,addr
3440072803,postcode,25355,addr
3440072803,street,Mittelweg,addr
3440072803,entrance,main,regular
3440072804,city,Barmstedt,addr
3440072804,country,DE,addr
3440072804,housenumber,8,addr
3440072804,postcode,25355,addr
3440072804,street,Mittelweg,addr
3440072804,entrance,main,regular
3440072805,city,Barmstedt,addr
3440072805,country,DE,addr
3440072805,housenumber,9,addr
3440072805,postcode,25355,addr
3440072805,street,Mittelweg,addr
3440072805,entrance,main,regular
3440079849,name,Barmstedt,regular
3440079849,traffic_sign,city_limit,regular
3440377042,city,Tornesch,addr
3440377042,housenumber,102,addr
3440377042,postcode,25436,addr
3440377042,street,Esinger Straße,addr
3440377042,entrance,main,regular
3440379033,direction,forward,regular
3440379033,highway,give_way,regular
3440379034,direction,forward,regular
3440379034,highway,give_way,regular
3440379053,crossing,traffic_signals,regular
3440379053,highway,crossing,regular
3440379461,direction,forward,regular
3440379461,highway,give_way,regular
3440379462,crossing,traffic_signals,regular
3440379462,highway,crossing,regular
3441278797,direction,backward,regular
3441278797,highway,give_way,regular
3441369316,bicycle,use_sidepath,regular
3441580144,entrance,main,regular
3442836161,historic,memorial,regular
3442836161,image,https://upload.wikimedia.org/wikipedia/commons/9/94/Stolperstein_Max_Maack.png,regular
3442836161,text,Hier wohnte Max Maack jg. 1897 Gedemütigt/Entrechtet Flutch in den Tod 4.4.1942,memorial
3442836161,type,stolperstein,memorial
3442836161,name,Max Maack,regular
3442836162,historic,memorial,regular
3442836162,image,https://upload.wikimedia.org/wikipedia/commons/f/f2/Stolperstein_Stanislaus_Pade.png,regular
3442836162,text,Hier wohnte Stanislaus Pade jg. 1921 Zwangsarbeit Verhaftet Wegen Handel mit Brotmarken U-Haft Hamburg Hingerichtet 5.2.1943,memorial
3442836162,type,stolperstein,memorial
3442836162,name,Stanislaus Pade,regular
3443005294,city,Barmstedt,addr
3443005294,country,DE,addr
3443005294,housenumber,35e,addr
3443005294,postcode,25355,addr
3443005294,street,Kleine Gärtnerstraße,addr
3443005294,entrance,main,regular
3443005797,city,Barmstedt,addr
3443005797,country,DE,addr
3443005797,housenumber,35b,addr
3443005797,postcode,25355,addr
3443005797,street,Kleine Gärtnerstraße,addr
3443005797,entrance,main,regular
3443006098,city,Barmstedt,addr
3443006098,country,DE,addr
3443006098,housenumber,5,addr
3443006098,postcode,25355,addr
3443006098,street,Mittelweg,addr
3443006098,entrance,main,regular
3443006099,city,Barmstedt,addr
3443006099,country,DE,addr
3443006099,housenumber,6,addr
3443006099,postcode,25355,addr
3443006099,street,Mittelweg,addr
3443006194,city,Barmstedt,addr
3443006194,country,DE,addr
3443006194,housenumber,35c,addr
3443006194,postcode,25355,addr
3443006194,street,Kleine Gärtnerstraße,addr
3443006194,entrance,main,regular
3443006695,city,Barmstedt,addr
3443006695,country,DE,addr
3443006695,housenumber,35d,addr
3443006695,postcode,25355,addr
3443006695,street,Kleine Gärtnerstraße,addr
3443006695,entrance,main,regular
3443017094,city,Barmstedt,addr
3443017094,country,DE,addr
3443017094,housenumber,3,addr
3443017094,postcode,25355,addr
3443017094,street,Mittelweg,addr
3443017193,city,Barmstedt,addr
3443017193,country,DE,addr
3443017193,housenumber,2,addr
3443017193,postcode,25355,addr
3443017193,street,Mittelweg,addr
3443018496,city,Barmstedt,addr
3443018496,country,DE,addr
3443018496,housenumber,35a,addr
3443018496,postcode,25355,addr
3443018496,street,Kleine Gärtnerstraße,addr
3443018496,entrance,main,regular
3443071051,highway,turning_circle,regular
3444465819,city,Barmstedt,addr
3444465819,housenumber,17,addr
3444465819,postcode,25355,addr
3444465819,street,An der Hofkoppel,addr
3444465819,building,yes,regular
3444465822,city,Barmstedt,addr
3444465822,housenumber,17,addr
3444465822,postcode,25355,addr
3444465822,street,Johannisstraße,addr
3444465822,entrance,main,regular
3444465823,city,Barmstedt,addr
3444465823,housenumber,19,addr
3444465823,postcode,25355,addr
3444465823,street,Johannisstraße,addr
3444465823,entrance,main,regular
3444478460,city,Barmstedt,addr
3444478460,housenumber,3,addr
3444478460,postcode,25355,addr
3444478460,street,Kreuzweg,addr
3444478460,entrance,main,regular
3444478465,city,Barmstedt,addr
3444478465,housenumber,2,addr
3444478465,postcode,25355,addr
3444478465,street,Kreuzweg,addr
3444478465,entrance,main,regular
3444478470,city,Barmstedt,addr
3444478470,housenumber,1,addr
3444478470,postcode,25355,addr
3444478470,street,Kreuzweg,addr
3444478470,entrance,main,regular
3444549928,city,Barmstedt,addr
3444549928,housenumber,13,addr
3444549928,postcode,25355,addr
3444549928,street,Johannisstraße,addr
3444549928,entrance,main,regular
3444549929,city,Barmstedt,addr
3444549929,housenumber,15,addr
3444549929,postcode,25355,addr
3444549929,street,Johannisstraße,addr
3444549929,entrance,main,regular
3444549930,city,Barmstedt,addr
3444549930,housenumber,21,addr
3444549930,postcode,25355,addr
3444549930,street,Johannisstraße,addr
3444549930,entrance,main,regular
3444549931,city,Barmstedt,addr
3444549931,housenumber,23,addr
3444549931,postcode,25355,addr
3444549931,street,Johannisstraße,addr
3444549931,entrance,main,regular
3444549932,city,Barmstedt,addr
3444549932,housenumber,25,addr
3444549932,postcode,25355,addr
3444549932,street,Johannisstraße,addr
3444549932,entrance,main,regular
3444549933,city,Barmstedt,addr
3444549933,housenumber,27,addr
3444549933,postcode,25355,addr
3444549933,street,Johannisstraße,addr
3444549933,entrance,main,regular
3444549934,city,Barmstedt,addr
3444549934,housenumber,29,addr
3444549934,postcode,25355,addr
3444549934,street,Johannisstraße,addr
3444549934,entrance,main,regular
3444549935,city,Barmstedt,addr
3444549935,housenumber,31,addr
3444549935,postcode,25355,addr
3444549935,street,Johannisstraße,addr
3444549935,entrance,main,regular
3444549936,city,Barmstedt,addr
3444549936,housenumber,33,addr
3444549936,postcode,25355,addr
3444549936,street,Johannisstraße,addr
3444549936,entrance,main,regular
3444549937,city,Barmstedt,addr
3444549937,housenumber,35,addr
3444549937,postcode,25355,addr
3444549937,street,Johannisstraße,addr
3444549937,entrance,main,regular
3444549938,city,Barmstedt,addr
3444549938,housenumber,37,addr
3444549938,postcode,25355,addr
3444549938,street,Johannisstraße,addr
3444549938,entrance,main,regular
3444549939,city,Barmstedt,addr
3444549939,housenumber,39,addr
3444549939,postcode,25355,addr
3444549939,street,Johannisstraße,addr
3444549939,entrance,main,regular
3444549940,city,Barmstedt,addr
3444549940,housenumber,41,addr
3444549940,postcode,25355,addr
3444549940,street,Johannisstraße,addr
3444549940,entrance,main,regular
3444549941,city,Barmstedt,addr
3444549941,housenumber,43,addr
3444549941,postcode,25355,addr
3444549941,street,Johannisstraße,addr
3444549941,entrance,main,regular
3444765733,historic,memorial,regular
3444765733,text,Hier wohnte Benno Bengalo Winterstein jg. 1932 Deportiert 1944 Ermordet in Auschwitz,memorial
3444765733,type,stolperstein,memorial
3444765733,name,Benno Bengalo Winterstein,regular
3444765733,wheelchair,yes,regular
